2024-08-29 20:49:21,809 - default_logger - INFO - Starting main process
2024-08-29 20:49:21,809 - default_logger - INFO - Starting main process
2024-08-29 20:49:21,809 - default_logger - INFO - Starting main process
2024-08-29 20:49:21,972 - default_logger - INFO - Getting dataset: california
2024-08-29 20:49:21,972 - default_logger - INFO - Getting dataset: california
2024-08-29 20:49:21,972 - default_logger - INFO - Getting dataset: california
2024-08-29 20:49:21,972 - default_logger - INFO - Getting dataset: california
2024-08-29 20:49:21,973 - default_logger - INFO - Loading California Housing dataset
2024-08-29 20:49:21,973 - default_logger - INFO - Loading California Housing dataset
2024-08-29 20:49:21,973 - default_logger - INFO - Loading California Housing dataset
2024-08-29 20:49:21,973 - default_logger - INFO - Loading California Housing dataset
2024-08-29 20:49:21,973 - default_logger - INFO - Loading California Housing dataset
2024-08-29 20:49:35,985 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:35,985 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:35,985 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:35,985 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:35,985 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:35,989 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:35,989 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:35,989 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:35,989 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:35,989 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:35,989 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:35,992 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:35,992 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:35,992 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:35,992 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:35,992 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:35,992 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:35,995 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:35,995 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:35,995 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:35,995 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:35,995 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:35,995 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,000 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,000 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,000 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,000 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,000 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,000 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,013 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,013 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,013 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,013 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,013 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,013 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,018 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,018 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,018 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,018 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,018 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,018 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,021 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,021 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,021 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,021 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,021 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,021 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,024 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,024 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,024 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,024 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,024 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,024 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,029 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,029 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,029 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,029 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,029 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,029 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,033 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,033 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,033 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,033 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,033 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,033 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,037 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,037 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,037 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,037 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,037 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,037 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,041 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,041 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,041 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,041 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,041 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,041 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,054 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,054 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,054 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,054 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,054 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,054 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,058 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,058 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,058 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,058 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,058 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,058 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,061 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,061 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,061 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,061 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,061 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,061 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,064 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,064 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,064 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,064 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,064 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,064 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,067 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,067 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,067 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,067 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,067 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,067 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,072 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,072 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,072 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,072 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,072 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,072 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,078 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,078 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,078 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,078 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,078 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,078 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,081 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,081 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,081 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,081 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,081 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,081 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,084 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,084 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,084 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,084 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,084 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,084 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,098 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,098 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,098 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,098 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,098 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,098 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,104 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,104 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,104 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,104 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,104 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,104 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,112 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,112 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,112 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,112 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,112 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,112 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,121 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,121 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,121 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,121 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,121 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,121 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,132 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,132 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,132 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,132 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,132 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,132 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,147 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,147 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,147 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,147 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,147 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,147 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,160 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,160 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,160 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,160 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,160 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,160 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,174 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,174 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,174 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:36,174 - default_logger - WARNING - Encountered NaN loss, skipping batch
